ticker,score_fundamentals,score_valuation,score_short_interest,score_technical,score_stability,score_insider,score_events,score_filing_text,score_quality,score_profitability,score_earnings_drift,composite,rank,shortName,sector,marketCap
BL,40.521929824561404,48.949801898781494,60.06944444444444,34.516129032258064,74.19354838709677,87.09677419354838,58.06451612903226,52.54237288135594,82.03125,57.37704918032787,38.775510204081634,56.501538112501834,23,"BlackLine, Inc.",Technology,1850127360
TDC,51.186951754385966,79.31624554583739,7.105654761904762,57.41935483870967,37.903225806451616,72.58064516129032,58.06451612903226,18.64406779661017,85.15625,71.31147540983606,75.51020408163265,56.39989713912142,24,Teradata Corporation,Technology,2575170048
DV,52.56633771929825,71.54318824599437,74.09474206349206,64.51612903225806,75.0,94.35483870967742,58.06451612903226,6.779661016949152,75.0,60.65573770491803,2.0408163265306123,55.57723436301307,25,"DoubleVerify Holdings, Inc.",Communication Services,2062884864
BOX,31.46546052631579,36.09528897028897,25.905257936507937,70.96774193548387,93.54838709677419,58.06451612903226,58.06451612903226,59.32203389830508,65.625,84.42622950819671,,55.32378005081053,26,"Box, Inc.",Technology,4559109120
FIVN,36.65186403508772,73.9314619620742,31.411210317460316,70.3225806451613,40.32258064516129,67.74193548387096,58.06451612903226,74.57627118644068,69.53125,72.95081967213115,26.53061224489796,54.46426125204196,27,"Five9, Inc.",Technology,2447195648
ESTC,61.55646929824561,47.28604497354497,81.8452380952381,64.19354838709678,56.45161290322581,27.419354838709676,58.06451612903226,79.66101694915254,30.46875,38.52459016393443,,54.133451380428,28,Elastic N.V.,Technology,9002341376
ASAN,38.317434210526315,62.264384920634924,42.832341269841265,30.645161290322584,53.225806451612904,74.19354838709677,11.29032258064516,71.1864406779661,67.1875,87.70491803278688,,53.78459279792479,29,"Asana, Inc.",Technology,2273940480
CALX,57.11019736842104,43.910739204106555,58.33333333333333,30.64516129032258,70.96774193548387,53.2258064516129,58.06451612903226,40.67796610169492,51.5625,54.91803278688525,63.26530612244898,53.62494413965774,30,"Calix, Inc",Technology,2526115072
GEN,60.0109649122807,65.9650722010416,61.22271825396825,55.80645161290323,81.45161290322581,30.64516129032258,58.06451612903226,3.389830508474576,53.125,44.26229508196721,83.6734693877551,53.153674571948315,31,Gen Digital Inc.,Technology,17317122048
KLIC,73.27631578947368,41.32707570207571,85.7390873015873,55.80645161290323,49.19354838709677,17.741935483870968,58.06451612903226,93.22033898305084,29.6875,55.73770491803278,28.57142857142857,53.0415616367403,32,"Kulicke and Soffa Industries, I",Technology,4487221760
PLAB,45.010416666666664,66.69726022277042,31.336805555555557,25.161290322580648,12.096774193548386,94.35483870967742,58.06451612903226,66.10169491525424,64.84375,30.327868852459016,,52.85387657169218,33,"Photronics, Inc.",Technology,1798982400
WIX,50.260416666666664,83.6672619047619,30.084325396825395,34.193548387096776,41.93548387096774,94.35483870967742,58.06451612903226,,58.59375,41.80327868852459,16.3265306122449,52.017153822583026,34,Wix.com Ltd.,Technology,3434589440
RMBS,73.1452850877193,22.32610544217687,84.1641865079365,38.38709677419355,25.806451612903224,40.32258064516129,58.06451612903226,57.6271186440678,29.6875,39.34426229508196,53.06122448979592,50.752706119962255,35,"Rambus, Inc.",Technology,9866417152
VIAV,51.49725877192982,32.41836734693877,47.76785714285714,50.322580645161295,28.225806451612904,46.774193548387096,58.06451612903226,76.27118644067797,12.5,31.967213114754095,79.59183673469387,50.63046713409955,36,Viavi Solutions Inc.,Technology,9598568448
ACLS,45.61896929824562,33.77416772569834,71.63938492063491,42.25806451612904,36.29032258064517,75.80645161290323,58.06451612903226,16.94915254237288,41.40625,48.36065573770492,57.14285714285714,50.47135245550729,37,"Axcelis Technologies, Inc.",Technology,3924110592
GTLB,64.4140625,28.160962301587304,43.26636904761905,48.70967741935483,52.41935483870968,54.83870967741935,58.06451612903226,27.11864406779661,44.53125,44.26229508196721,,48.77459557834587,38,GitLab Inc.,Technology,7038062592
PD,52.66831140350878,81.85829299668585,31.398809523809526,41.29032258064517,43.54838709677419,41.935483870967744,58.06451612903226,23.728813559322035,49.21875,55.73770491803279,,47.51584128399446,39,"PagerDuty, Inc.",Technology,944320704
CRUS,55.404057017543856,64.6675061050061,44.66765873015873,44.516129032258064,68.54838709677419,37.096774193548384,58.06451612903226,44.06779661016949,49.21875,55.73770491803278,20.408163265306122,47.2358902702921,40,"Cirrus Logic, Inc.",Technology,5780058112
CWAN,54.73410087719297,19.10924508692366,65.27777777777777,,,,,,28.90625,,,46.86509343029668,41,"Clearwater Analytics Holdings, ",Technology,7330872320
BRZE,53.26699561403509,42.13373015873016,67.08829365079364,55.80645161290322,45.16129032258065,32.25806451612903,58.06451612903226,38.983050847457626,39.84375,38.52459016393443,,46.762756037785934,42,"Braze, Inc.",Technology,3498339584
PCTY,59.121710526315795,52.117267511400165,49.392361111111114,62.25806451612904,91.93548387096774,11.29032258064516,11.29032258064516,86.4406779661017,46.875,27.868852459016395,48.97959183673469,46.67577195409524,43,Paylocity Holding Corporation,Technology,8135754752
SYNA,25.933662280701753,55.08711262282691,66.34424603174602,40.64516129032258,49.193548387096776,50.0,58.06451612903226,33.89830508474576,66.40625,59.83606557377049,36.734693877551024,46.466462448933726,44,Synaptics Incorporated,Technology,3819188224
DIOD,50.27576754385965,56.122073646308344,77.90178571428572,57.09677419354839,38.70967741935485,38.70967741935484,58.06451612903226,5.084745762711865,53.125,37.70491803278689,,46.17108436281829,45,Diodes Incorporated,Technology,4330702336
UCTT,39.259320175438596,71.83905895691609,39.260912698412696,53.225806451612904,15.32258064516129,33.87096774193548,58.06451612903226,15.254237288135593,26.5625,49.18032786885246,77.55102040816327,44.82323700391465,46,"Ultra Clean Holdings, Inc.",Technology,3426231040
NVMI,50.9484649122807,20.458496860282573,69.06001984126985,56.45161290322581,48.387096774193544,43.54838709677419,58.06451612903226,,7.8125,7.3770491803278695,55.10204081632652,44.270758486926695,47,Nova Ltd.,Technology,11990603776
DOCN,54.05646929824561,15.777797764404909,74.92559523809524,50.0,13.70967741935484,48.38709677419355,11.29032258064516,54.23728813559322,7.8125,34.42622950819672,67.3469387755102,43.84637150258963,48,"DigitalOcean Holdings, Inc.",Technology,13519252480
AKAM,33.32072368421053,49.535767237297854,24.429563492063494,42.25806451612904,42.74193548387096,77.41935483870968,58.06451612903226,32.20338983050847,57.03125,28.688524590163933,30.612244897959183,43.61577284099209,49,"Akamai Technologies, Inc.",Technology,15869188096
BMBL,30.322916666666664,98.96683673469389,29.166666666666664,17.741935483870968,31.451612903225804,1.6129032258064515,58.06451612903226,81.35593220338984,96.09375,86.88524590163934,18.367346938775512,43.30543614490631,50,Bumble Inc.,Communication Services,429006944
COHU,46.529057017543856,32.25817271352985,22.123015873015873,51.935483870967744,40.322580645161295,61.29032258064516,58.06451612903226,1.694915254237288,39.84375,9.01639344262295,71.42857142857143,42.307038820335165,51,"Cohu, Inc.",Technology,2573790464
PATH,70.70997807017544,49.84763493309412,34.87103174603175,59.677419354838705,35.483870967741936,8.064516129032258,58.06451612903226,13.559322033898304,39.84375,50.81967213114754,,41.96428835268286,52,"UiPath, Inc.",Technology,8491990528
SLAB,44.635416666666664,16.09027777777778,18.81200396825397,51.61290322580645,68.54838709677419,66.12903225806451,58.06451612903226,22.033898305084744,23.4375,,24.489795918367346,41.12172034090477,53,"Silicon Laboratories, Inc.",Technology,7273953792
MGNI,51.803179824561404,58.84865191497845,71.76339285714286,61.29032258064516,52.41935483870968,9.67741935483871,58.06451612903226,47.45762711864407,42.96875,22.95081967213115,8.16326530612245,40.345162942914506,54,"Magnite, Inc.",Communication Services,3370467840
S,49.2578125,24.060019841269842,85.77628968253968,61.935483870967744,58.87096774193548,20.967741935483872,11.29032258064516,11.864406779661017,44.53125,52.459016393442624,,40.02224431314346,55,"SentinelOne, Inc.",Technology,7236005888
AEIS,59.32236842105264,26.017928783234904,44.58085317460318,49.35483870967742,43.54838709677419,19.35483870967742,4.838709677419355,25.423728813559322,14.0625,27.868852459016395,91.83673469387756,39.964557319901445,56,"Advanced Energy Industries, Inc",Industrials,11447616512
FROG,66.91940789473685,6.52281746031746,65.35218253968253,65.80645161290323,25.0,4.838709677419355,58.06451612903226,28.8135593220339,19.53125,29.508196721311478,46.93877551020408,39.41421345165532,57,JFrog Ltd.,Technology,11359749120
FSLY,48.3766447368421,23.4672619047619,38.75248015873016,66.7741935483871,18.548387096774192,12.903225806451612,4.838709677419355,37.28813559322034,32.8125,38.52459016393443,89.79591836734694,39.135285604649866,58,"Fastly, Inc.",Technology,3974535168
BAND,38.54002192982456,53.375708616780045,15.662202380952381,49.99999999999999,16.935483870967744,29.03225806451613,58.06451612903226,88.13559322033898,39.0625,40.16393442622951,12.244897959183673,39.07468914609778,59,Bandwidth Inc.,Technology,1529231104
ICHR,42.34265350877193,52.54287131519274,64.33531746031746,47.09677419354839,4.838709677419354,35.483870967741936,4.838709677419355,69.49152542372882,14.84375,40.98360655737705,32.6530612244898,38.55299083519167,60,Ichor Holdings,Technology,2254744576
SMTC,35.35745614035088,19.847647392290252,32.05605158730159,47.09677419354839,28.225806451612904,22.58064516129032,58.06451612903226,10.16949152542373,19.53125,63.93442622950819,,34.11388598122234,61,Semtech Corporation,Technology,11559128064
AMBA,50.17598684210526,17.836507936507935,17.981150793650794,56.774193548387096,26.612903225806452,24.193548387096776,58.06451612903226,8.47457627118644,33.59375,26.229508196721312,,32.98401416879047,62,"Ambarella, Inc.",Technology,3234401280
PI,29.595942982456144,6.167091836734694,44.97767857142857,56.774193548387096,28.225806451612904,6.451612903225806,58.06451612903226,30.508474576271187,23.4375,42.62295081967213,14.285714285714285,29.338868860637643,63,"Impinj, Inc.",Technology,5057977344
NVTS,32.70120614035088,1.5625,14.161706349206348,33.54838709677419,2.419354838709677,3.225806451612903,1.6129032258064515,42.3728813559322,38.28125,4.0983606557377055,8.16326530612245,16.14463707099617,64,Navitas Semiconductor Corporati,Technology,3386382592
