ticker,score_fundamentals,score_valuation,score_short_interest,score_technical,score_stability,score_insider,score_events,score_filing_text,score_quality,score_profitability,score_earnings_drift,composite,rank,shortName,sector,marketCap
FIVN,37.35839598997494,74.14901797445249,50.806451612903224,72.95081967213115,42.62295081967213,59.01639344262295,56.557377049180324,72.41379310344827,63.492063492063494,73.01587301587301,,59.63759666908211,15,"Five9, Inc.",Technology,2224183552
SPT,50.675856307435254,94.21847850721463,44.354838709677416,24.918032786885245,53.278688524590166,70.49180327868852,56.557377049180324,93.10344827586206,62.698412698412696,52.38095238095238,,59.62947287218313,16,"Sprout Social, Inc",Technology,542151936
BSY,70.55054302422722,33.43336469515346,82.25806451612902,41.63934426229508,88.52459016393442,94.26229508196722,56.557377049180324,17.24137931034483,38.888888888888886,50.0,,59.13453813461625,17,"Bentley Systems, Incorporated",Technology,11056679936
MNDY,70.4360902255639,54.47127871058213,32.25806451612903,31.147540983606557,52.459016393442624,83.60655737704919,56.557377049180324,,78.57142857142857,46.03174603174603,,58.90341863846467,18,monday.com Ltd.,Technology,3865968128
EPAM,44.405179615705926,89.96221173015427,40.725806451612904,34.0983606557377,83.60655737704917,94.26229508196722,56.557377049180324,27.586206896551722,65.87301587301587,53.17460317460318,,58.7330186158328,19,"EPAM Systems, Inc.",Technology,5639527424
BOX,32.27151211361737,38.86871452550987,35.483870967741936,71.31147540983606,93.44262295081968,49.18032786885246,56.557377049180324,75.86206896551724,58.73015873015872,85.71428571428571,58.333333333333336,57.61890500387547,20,"Box, Inc.",Technology,4466292736
CXM,49.76691729323308,64.71818045542246,54.83870967741936,41.31147540983606,92.62295081967213,60.65573770491803,56.557377049180324,36.206896551724135,79.36507936507937,69.04761904761904,41.66666666666667,56.63762937248678,21,"Sprinklr, Inc.",Technology,1569332736
ASAN,38.7702589807853,67.07335498980132,9.67741935483871,36.0655737704918,52.459016393442624,73.77049180327869,4.918032786885246,82.75862068965517,67.46031746031747,88.88888888888889,79.16666666666666,55.835442362901816,22,"Asana, Inc.",Technology,2057939968
CRUS,49.710108604845445,60.69926620887419,45.96774193548387,57.704918032786885,68.85245901639344,29.508196721311474,56.557377049180324,98.27586206896551,59.523809523809526,53.96825396825396,,55.67031702018514,23,"Cirrus Logic, Inc.",Technology,6421622272
PEGA,71.95071010860485,61.452641441923575,16.935483870967744,31.9672131147541,64.75409836065573,77.04918032786885,56.557377049180324,70.6896551724138,57.93650793650794,90.47619047619048,8.333333333333332,55.37612655674676,24,Pegasystems Inc.,Technology,5186975744
RPD,39.05096073517126,83.54786203206251,30.64516129032258,40.0,45.08196721311475,94.26229508196722,56.557377049180324,29.310344827586203,65.87301587301587,52.38095238095238,,55.09771456218708,25,"Rapid7, Inc.",Technology,681418368
CALX,59.497911445279875,45.828384262335526,40.322580645161295,34.59016393442623,72.1311475409836,52.459016393442624,56.557377049180324,58.620689655172406,49.2063492063492,54.76190476190476,75.0,54.77166630572488,26,"Calix, Inc",Technology,2354853120
TDC,48.56307435254804,74.84097674567008,8.467741935483872,64.91803278688523,42.62295081967213,47.540983606557376,56.557377049180324,65.51724137931035,68.25396825396825,69.84126984126985,,54.61720993462367,27,Teradata Corporation,Technology,3045075968
MANH,52.57393483709272,20.679251860692023,73.38709677419355,56.393442622950815,81.14754098360655,68.85245901639344,56.557377049180324,5.172413793103448,39.682539682539684,65.07936507936508,66.66666666666666,54.12947326877018,28,"Manhattan Associates, Inc.",Technology,11556621312
PATH,71.96908939014202,57.9141296028101,43.5483870967742,58.68852459016394,39.34426229508196,94.26229508196722,56.557377049180324,32.758620689655174,38.095238095238095,48.41269841269841,12.5,52.740756871606536,29,"UiPath, Inc.",Technology,6766391296
ALRM,50.43358395989975,54.831857583345595,57.258064516129025,63.44262295081967,88.52459016393442,63.934426229508205,56.557377049180324,10.344827586206897,37.3015873015873,46.82539682539682,,52.23795491775477,30,"Alarm.com Holdings, Inc.",Technology,2770287104
PUBM,37.80451127819549,55.0395708997507,53.2258064516129,59.18032786885245,35.24590163934426,40.98360655737705,56.557377049180324,53.44827586206896,79.36507936507935,57.93650793650794,,52.1020175221801,31,"PubMatic, Inc.",Technology,603763200
RMBS,73.70760233918128,24.7325400621754,98.38709677419355,50.1639344262295,25.40983606557377,14.754098360655737,56.557377049180324,74.13793103448276,35.714285714285715,40.476190476190474,70.83333333333334,51.85449426920866,32,"Rambus, Inc.",Technology,9554982912
QLYS,67.41604010025061,38.418189122260074,32.25806451612903,70.65573770491802,70.49180327868852,16.39344262295082,56.557377049180324,77.58620689655173,40.476190476190474,53.968253968253975,,51.13675838698749,33,"Qualys, Inc.",Technology,5365135360
SYNA,36.44778613199666,48.540298395862834,61.29032258064516,53.44262295081967,50.0,55.73770491803278,56.557377049180324,51.724137931034484,45.23809523809524,51.58730158730159,,50.643768416194646,34,Synaptics Incorporated,Technology,4122284032
PLAB,45.539682539682545,65.98367469321389,41.935483870967744,31.31147540983606,13.114754098360656,94.26229508196722,56.557377049180324,79.3103448275862,76.19047619047619,30.158730158730158,4.166666666666666,50.44507652757123,35,"Photronics, Inc.",Technology,1783651840
ESTC,62.80534670008355,54.025324674980936,46.774193548387096,44.59016393442623,59.83606557377049,27.86885245901639,56.557377049180324,87.93103448275862,28.571428571428573,38.888888888888886,54.166666666666664,50.099426461125105,36,Elastic N.V.,Technology,7178618368
PD,51.75605680868839,83.01469398913058,66.12903225806451,34.0983606557377,46.72131147540984,24.59016393442623,56.557377049180324,43.103448275862064,49.2063492063492,53.96825396825396,62.5,50.02538351440938,37,"PagerDuty, Inc.",Technology,846592704
AKAM,35.953216374269005,47.88339065763724,41.12903225806452,46.557377049180324,44.26229508196721,75.40983606557377,56.557377049180324,41.37931034482759,50.0,30.158730158730158,,48.23882433774198,38,"Akamai Technologies, Inc.",Technology,16831273984
BRZE,53.53634085213032,49.44465093634845,66.12903225806451,48.19672131147541,45.90163934426229,54.09836065573771,56.557377049180324,56.896551724137936,36.507936507936506,38.888888888888886,18.75,47.2170592848467,39,"Braze, Inc.",Technology,2919694592
GTLB,66.54761904761904,35.817216892045025,60.483870967741936,38.36065573770492,54.09836065573771,37.704918032786885,56.557377049180324,48.275862068965516,40.476190476190474,45.23809523809524,33.33333333333333,46.67168769861341,40,GitLab Inc.,Technology,6060132352
AEIS,61.11946532999165,24.273867466784164,95.96774193548387,55.40983606557377,49.18032786885246,78.68852459016394,4.918032786885246,20.689655172413794,11.904761904761905,28.57142857142857,,45.79836896904126,41,"Advanced Energy Industries, Inc",Industrials,11537472512
U,46.382623224728476,26.442586695970583,76.61290322580646,42.62295081967213,28.688524590163933,36.0655737704918,56.557377049180324,46.55172413793103,46.82539682539683,42.063492063492056,,45.040748588160426,42,Unity Software Inc.,Technology,14885842944
S,51.170634920634924,30.57402231119841,76.61290322580645,71.63934426229507,57.377049180327866,32.78688524590164,9.836065573770492,25.862068965517242,41.269841269841265,53.17460317460318,45.83333333333333,44.59956027885259,43,"SentinelOne, Inc.",Technology,6748745216
SLAB,48.63095238095238,15.58329933771499,21.774193548387096,54.42622950819672,62.295081967213115,62.295081967213115,56.557377049180324,15.517241379310345,30.158730158730158,55.55555555555556,,44.08273039955055,44,"Silicon Laboratories, Inc.",Technology,7189378048
NVMI,49.34001670843776,19.248651488658947,97.58064516129033,56.721311475409834,47.540983606557376,42.62295081967213,56.557377049180324,,7.936507936507937,11.11111111111111,,43.391732582945366,45,Nova Ltd.,Technology,12135322624
COHU,48.04511278195488,36.89518205202803,36.29032258064516,52.78688524590164,40.983606557377044,44.26229508196721,56.557377049180324,1.7241379310344827,42.857142857142854,10.317460317460316,83.33333333333334,43.322843702430816,46,"Cohu, Inc.",Technology,2273379840
VIAV,45.808688387635755,30.188808705545323,88.70967741935483,47.868852459016395,31.9672131147541,11.475409836065573,56.557377049180324,84.48275862068965,11.904761904761903,31.746031746031743,,42.49009946380316,47,Viavi Solutions Inc.,Technology,9144636416
DIOD,52.29908103592313,56.881672365212225,55.645161290322584,45.57377049180327,42.622950819672134,21.311475409836063,56.557377049180324,3.4482758620689653,63.492063492063494,39.68253968253968,,42.43053634754629,48,Diodes Incorporated,Technology,3700848640
SMTC,37.853801169590646,22.599930716923865,75.0,48.1967213114754,31.967213114754095,26.229508196721312,56.557377049180324,24.137931034482758,29.365079365079364,65.87301587301587,50.0,42.17792198784341,49,Semtech Corporation,Technology,10855837696
BMBL,30.01420217209691,99.36507936507937,21.774193548387096,21.9672131147541,27.049180327868854,4.918032786885246,56.557377049180324,13.793103448275861,96.82539682539682,87.3015873015873,,42.16053833323228,50,Bumble Inc.,Communication Services,454280448
ACLS,42.81954887218045,34.996813358259914,69.35483870967741,45.90163934426229,37.704918032786885,34.42622950819672,56.557377049180324,6.896551724137931,45.238095238095234,50.79365079365079,,42.07577457015278,51,"Axcelis Technologies, Inc.",Technology,3937934336
BAND,39.251461988304094,58.82541789964408,24.193548387096772,56.393442622950815,18.0327868852459,13.114754098360656,56.557377049180324,91.37931034482759,42.06349206349206,39.682539682539684,25.0,40.77877225683142,52,Bandwidth Inc.,Technology,1319412352
FSLY,46.7468671679198,28.499240344824692,12.903225806451612,56.55737704918033,18.852459016393443,39.34426229508197,56.557377049180324,39.6551724137931,39.682539682539684,41.269841269841265,,39.93278536205521,53,"Fastly, Inc.",Technology,3585414912
UCTT,20.402673350041773,60.57229140111775,47.58064516129032,59.34426229508197,19.672131147540984,19.672131147540984,56.557377049180324,12.068965517241379,62.698412698412696,53.17460317460318,,39.351451590038295,54,"Ultra Clean Holdings, Inc.",Technology,3783737088
MGNI,46.4703425229741,53.56856377223851,47.58064516129032,60.819672131147534,51.63934426229508,18.0327868852459,56.557377049180324,31.03448275862069,21.42857142857143,21.428571428571427,,39.234667028067896,55,"Magnite, Inc.",Communication Services,2841385728
CWAN,56.380116959064324,22.736028562867904,78.2258064516129,,,,,,24.6031746031746,5.555555555555555,,39.06897710529538,56,"Clearwater Analytics Holdings, ",Technology,7330872320
ICHR,29.720133667502086,40.95887622588568,69.35483870967741,60.32786885245902,4.918032786885246,31.147540983606557,4.918032786885246,62.06896551724138,30.158730158730158,42.06349206349206,,37.785851344491846,57,Ichor Holdings,Technology,2635251968
AMBA,52.0359231411863,17.318385334038428,27.419354838709676,75.24590163934427,26.229508196721312,22.950819672131146,56.557377049180324,18.96551724137931,27.777777777777775,27.777777777777775,37.5,36.71711351382912,58,"Ambarella, Inc.",Technology,3672644352
FROG,66.27736006683375,8.508662587192465,29.03225806451613,57.049180327868854,23.770491803278688,8.19672131147541,56.557377049180324,37.93103448275862,24.6031746031746,29.365079365079367,,35.429903402317976,59,JFrog Ltd.,Technology,9824021504
PI,31.861319966583117,9.541602975112209,42.74193548387097,44.59016393442623,29.508196721311474,9.836065573770492,56.557377049180324,50.0,25.396825396825395,41.269841269841265,29.166666666666668,32.86448421444513,60,"Impinj, Inc.",Technology,4809722368
SITM,62.74436090225564,6.772056536371264,95.96774193548387,50.16393442622951,17.21311475409836,3.278688524590164,56.557377049180324,8.620689655172415,8.73015873015873,4.761904761904762,,31.84361713799098,61,SiTime Corporation,Technology,16075630592
DOCN,54.63074352548036,14.903677888428884,50.806451612903224,59.34426229508197,16.39344262295082,1.639344262295082,9.836065573770492,44.827586206896555,7.142857142857142,34.12698412698413,,29.827156482274468,62,"DigitalOcean Holdings, Inc.",Technology,14217193472
NVTS,32.53634085213032,1.5873015873015872,29.032258064516128,34.75409836065573,2.459016393442623,6.557377049180328,1.639344262295082,60.3448275862069,41.269841269841265,4.761904761904762,18.75,21.935693874688738,63,Navitas Semiconductor Corporati,Technology,2805449472
